use case,size,heap,user,collector,average_latency,min_latency,max_latency,percentile_90,percentile_95,percentile_99,throughput,error_rate,footprint,avgfootprintAfterFullGC,avgFreedMemoryByFullGC,avgfootprintAfterGC,avgFreedMemoryByGC,avgPause,minPause,maxPause,avgGCPause,avgFullGCPause,accumPause,fullGCPause,gcPause,gc_throughput,num_full_gc,num_minor_gc,freedMemoryPerMin,gcPerformance,fullGCPerformance,last_one_minutes_la,last_five_minutes_la,last_fifteen_minutes_la
Merge,50,4g,500,UseSerialGC,29.61924376,0,248,34,37,61,16819.37038,0,3959.5,24.993,408.155,68.665,1092.299,0.00589,0.00521,0.20238,0.00578,0.14037,14.6,0.28,14.31,99.59,2,2478,45395.047,189088.899,2907.774,9.29,9.41,9.51
Merge,50,4g,500,UseParallelGC,29.5365789,0,851,33,35,44,16873.247,0,4095,20.477,5270,67.578,1359.291,0.00357,0.00302,0.09104,0.0035,0.07039,7.03,0.14,6.89,99.8,2,1967,44824.647,388275.705,73.111,8.51,8.21,8.51
Merge,50,4g,500,UseG1GC,33.46415239,0,1038,37,41,48,14909.27458,0,4096,NA,n.a.,52.978,2426.474,0.0063,0.00354,0.04519,0.0063,n.a.,6.3,0,6.3,99.82,0,999,40628.267,385058.513,n.a.,9.12,9.03,9.11
Merge,50,4g,500,UseConcMarkSweepGC,32.68798119,0,334,44,47,73,15257.49238,0,4062.75,NA,n.a.,66.557,266.183,0.01522,0.01051,0.08244,0.01522,n.a.,140.24,0,140.24,96.08,0,9214,41109.723,17488.438,n.a.,8.53,8.61,8.87
Merge,50,4g,200,UseSerialGC,12.14573857,0,347,15,19,30,16405.89368,0,3959.5,24.809,397.245,62.73,1092.301,0.0051,0.00449,0.15494,0.00502,0.10811,12.33,0.22,12.11,99.66,2,2414,44200.111,217716.379,3674.525,9.33,8.96,9
Merge,50,4g,200,UseParallelGC,11.7651536,0,1009,16,19,27,16936.81114,0,4095,20.622,5276.5,59.204,1359.671,0.0031,0.00254,0.07557,0.00305,0.05633,6.19,0.11,6.08,99.83,2,1992,45402.26,445612.928,91.468,9.86,8.9,8.88
Merge,50,4g,200,UseG1GC,13.70647473,0,299,17,20,31,14549.2592,0,4096,NA,n.a.,51.587,2425.61,0.00558,0.00476,0.05343,0.00558,n.a.,5.4,0,5.4,99.85,0,968,39373.222,434958.239,n.a.,8.27,8.62,8.88
Merge,50,4g,200,UseConcMarkSweepGC,13.10620911,0,1040,18,26,31,15210.37036,0,4062.75,NA,n.a.,45.432,266.187,0.01508,0.00438,0.06906,0.01508,n.a.,139.29,0,139.29,96.11,0,9237,41212.129,17651.74,n.a.,8.1,8.46,8.73
Merge,50,4g,100,UseSerialGC,6.252200823,0,234,9,12,20,15903.61883,0,3959.5,25.003,427.262,53.317,1092.305,0.00439,0.00382,0.15031,0.00429,0.11405,10.3,0.23,10.07,99.71,2,2347,42984.855,254462.095,3746.176,8.22,8.4,8.52
Merge,50,4g,100,UseParallelGC,6.189584638,0,204,9,11,17,16064.40985,0,4095.5,20.594,5231.5,47.519,1360.897,0.00271,0.00222,0.09369,0.00264,0.0696,5.17,0.14,5.03,99.86,2,1909,43547.68,516447.21,73.405,7.44,7.57,7.68
Merge,50,4g,100,UseG1GC,7.053491451,0,1009,10,13,24,14109.99523,0,4096,NA,n.a.,47.35,2420.667,0.0053,0.00242,0.04471,0.0053,n.a.,5.06,0,5.06,99.86,0,955,38748.433,457072.536,n.a.,9.32,8.87,8.82
Merge,50,4g,100,UseConcMarkSweepGC,6.512217092,0,1122,10,14,23,15272.08497,0,4062.75,NA,n.a.,35.018,266.188,0.01494,0.00938,0.07519,0.01494,n.a.,137.6,0,137.6,96.16,0,9211,41095.739,17818.469,n.a.,6.71,7.93,8.06
Merge,50,4g,50,UseSerialGC,3.275760272,0,1000,5,8,19,15125.32194,0,3959.5,24.711,419.232,46.839,1092.307,0.00418,0.00369,0.17391,0.00407,0.12564,9.29,0.25,9.04,99.74,2,2223,40705.793,268662.315,3336.735,7.29,7.63,7.56
Merge,50,4g,50,UseParallelGC,3.285291507,0,1013,5,8,13,15077.23493,0,4095.5,20.492,5364.5,40.736,1361.269,0.00243,0.00203,0.07668,0.00236,0.06488,4.37,0.13,4.24,99.88,2,1792,40888.352,575723.448,80.746,7.94,7.55,7.5
Merge,50,4g,50,UseG1GC,3.571422984,0,1004,5,9,17,13893.13938,0,4096,NA,n.a.,41.295,2427.562,0.00493,0.00254,0.04645,0.00493,n.a.,4.56,0,4.56,99.87,0,924,37613.726,492252.975,n.a.,9.16,8.55,8.35
Merge,50,4g,50,UseConcMarkSweepGC,3.445505441,0,1014,5,9,23,14372.73232,0,4062.75,NA,n.a.,28.728,266.185,0.01474,0.00613,0.06925,0.01474,n.a.,128.48,0,128.48,96.41,0,8714,38877.073,18053.521,n.a.,6.73,7.32,7.52
Merge,50,4g,1,UseSerialGC,0.2482463579,0,8,1,1,1,3698.39315,0,3959.5,24.732,408.309,40.372,1092.303,0.00397,0.00306,0.14993,0.00356,0.11606,2.17,0.23,1.94,99.94,2,546,10024.253,307139.282,3518.087,1.04,0.8,0.83
Merge,50,4g,1,UseParallelGC,0.2418626005,0,6,1,1,1,3791.941773,0,4095.5,20.504,5390,32.444,1354.15,0.00249,0.00172,0.08539,0.00218,0.07084,1.12,0.14,0.98,99.97,2,450,10217.117,620412.209,74.3,0.55,0.66,0.7
Merge,50,4g,1,UseG1GC,0.2565731471,0,6,1,1,1,3587.069567,0,4096,NA,n.a.,29.844,2357.724,0.00566,0.00335,0.03877,0.00566,n.a.,1.38,0,1.38,99.96,0,243,9611.975,416372.275,n.a.,1.03,0.84,0.77
Merge,50,4g,1,UseConcMarkSweepGC,0.2460177662,0,24,1,1,1,3727.176747,0,4062.75,NA,n.a.,21.962,266.004,0.01507,0.01106,0.09223,0.01507,n.a.,33.92,0,33.92,99.05,0,2251,10034.178,17653.661,n.a.,0.76,0.84,0.77
Merge,1024,100m,1000,UseSerialGC,145.7097042,0,4274,234,384,801,6746.984031,4.54004332,96.688,58.854,35.278,63.339,26.632,0.00651,0.0029,0.11387,0.00601,0.08684,772.97,62.96,710.01,78.42,725,118069,53112.239,4428.678,406.223,7.39,8.58,8.65
Merge,1024,100m,1000,UseParallelGC,133.4608864,0,3729,212,325,788.99,7316.544369,4.18041144,99.5,56.093,11.624,61.763,31.063,0.00384,0.00197,0.20285,0.00316,0.06068,429.55,80.95,348.6,88,1334,110439,57739.106,9841.142,191.554,9.85,9.62,9.34
Merge,1024,100m,1000,UseG1GC,183.000177,0,7541,206,244.95,1080.95,5421.685392,5.396055661,100,46,54,60.524,18.738,0.00489,0.00059,0.09887,0.00489,0.09887,662.36,0.1,662.26,81.51,1,135376,42499.85,3830.439,546.152,8.87,9.2,9.35
Merge,1024,100m,1000,UseConcMarkSweepGC,142.3657878,0,7896,219,459,1106,6900.46169,4.509894059,96.688,58.223,31.738,60.298,26.07,0.00334,0.00114,0.13483,0.00332,0.11633,413.11,3.14,409.97,88.47,27,123601,53996.93,7859.779,272.817,8.5,8.94,9.16
Merge,1024,100m,500,UseSerialGC,72.55855848,0,3096,78,153,776,6887.25786,0,96.688,49.641,43.599,58.879,26.656,0.00517,0.00259,0.10988,0.00503,0.08575,651.62,18.95,632.67,81.8,221,125845,56368.394,5302.158,508.46,8.69,8.79,8.82
Merge,1024,100m,500,UseParallelGC,70.29896036,0,3068,97,123,259,7108.911056,0,99.5,46.769,21.325,57.25,31.189,0.00323,0.00194,0.17777,0.00292,0.05676,359.75,35.76,324,89.96,630,110915,58175.684,10676.889,375.737,9.91,9.92,9.75
Merge,1024,100m,500,UseG1GC,88.20573543,0,2181,95,191.95,1007.99,5665.993323,0,100,34,66,49.718,27.112,0.00481,0.00052,0.1003,0.00481,0.1003,496.59,0.1,496.49,86.13,1,103229,46892.762,5637.116,658.032,10.09,10.45,10.85
Merge,1024,100m,500,UseConcMarkSweepGC,74.09298241,0,2988,90,190,607.97,6744.018829,0,96.688,47.968,38.514,54.744,26.488,0.00292,0.00102,0.12971,0.00288,0.10817,363.98,4.22,359.76,89.84,39,124714,55375.146,9182.464,356.043,9.08,9.3,9.43
Merge,1024,100m,200,UseSerialGC,26.96337259,0,928,42,91,402.98,7409.004307,0,96.688,40.499,40.829,54.822,26.681,0.00368,0.0023,0.10408,0.00366,0.07832,500.61,2.74,497.87,86.02,35,136136,60873.44,7295.627,521.341,8.96,8.67,8.39
Merge,1024,100m,200,UseParallelGC,26.4269606,0,1038,41,57,222,7558.806666,0,99.5,39.437,27.922,53.531,31.763,0.00257,0.00173,0.41956,0.00248,0.05068,299.6,11.3,288.3,91.63,223,116459,62084.627,12831.051,550.943,7.24,8.16,8.46
Merge,1024,100m,200,UseG1GC,34.02491216,0,1186,38,186,608.98,5872.454134,0,100,NA,n.a.,44.56,29.84,0.00455,0.00052,0.03684,0.00455,n.a.,441.16,0,441.16,87.68,0,96988,48481.013,6560.218,n.a.,8.64,9.41,9.84
Merge,1024,100m,200,UseConcMarkSweepGC,27.82038445,0,1055,41,50,92,7180.9682,0,96.688,42.022,46.003,52.288,26.64,0.00215,0.00107,0.11076,0.00214,0.10791,282.98,0.22,282.76,92.1,2,131848,58853.452,12421.95,426.313,6.96,8.14,8.12
Merge,1024,100m,100,UseSerialGC,13.78753248,0,1047,25,36,61,7236.957508,0,96.688,28.179,31.931,49.592,26.685,0.00282,0.00204,0.08843,0.00281,0.06798,375.87,0.68,375.19,89.5,10,133496,59693.824,9494.794,469.721,9.06,8.6,8.37
Merge,1024,100m,100,UseParallelGC,13.06071896,0,1040,24,34,59,7638.575018,0,99.5,30.784,36.15,49.374,31.927,0.0022,0.00163,0.15689,0.00216,0.04884,258.55,5.76,252.79,92.78,118,117252,62794.464,14809.032,740.249,7.97,7.83,7.91
Merge,1024,100m,100,UseG1GC,14.04710874,0,1033,24,32,68,7103.828305,0,100,NA,n.a.,40.275,47.133,0.0027,0.00052,0.03672,0.0027,n.a.,200.06,0,200.06,94.41,0,74030,58462.06,17441.068,n.a.,8.71,9.59,9.45
Merge,1024,100m,100,UseConcMarkSweepGC,13.85624635,0,423,26,34,56,7201.273669,0,96.688,NA,n.a.,46.233,26.679,0.00165,0.00097,0.02697,0.00165,n.a.,218.71,0,218.71,93.89,0,132581,59266.006,16172.729,n.a.,8.82,8.17,7.89
Merge,1024,100m,50,UseSerialGC,6.52154899,0,204,12,19,36,7633.510116,0,96.688,22.609,36.727,46.382,26.685,0.0024,0.00175,0.08268,0.00239,0.06388,336.86,0.57,336.29,90.59,9,140563,62854.348,11153.986,574.931,8.25,8.19,8.25
Merge,1024,100m,50,UseParallelGC,6.584795424,0,1000,11,17,39,7559.852602,0,99.5,23.487,44.08,45.709,31.96,0.00191,0.00146,0.14566,0.00188,0.04622,222.03,3.79,218.24,93.8,82,116160,62265.165,17011.051,953.779,7.99,7.65,7.66
Merge,1024,100m,50,UseG1GC,6.832744172,0,224,12,19,45,7288.662021,0,100,NA,n.a.,35.708,51.745,0.0024,0.0005,0.02624,0.0024,n.a.,166.25,0,166.25,95.36,0,69404,60171.064,21602.036,n.a.,9.14,9.01,9.03
Merge,1024,100m,50,UseConcMarkSweepGC,6.799558671,0,175,12,18,37,7323.419801,0,96.688,NA,n.a.,42.788,26.681,0.00151,0.00087,0.02409,0.00151,n.a.,203.79,0,203.79,94.31,0,135323,60485.891,17716.716,n.a.,8.18,7.74,7.63
Merge,1024,100m,1,UseSerialGC,0.4175817337,0,7,1,1,1,2264.382944,0,96.688,13.049,8065.5,28.008,26.687,0.00252,0.00193,0.08043,0.00252,0.05,104.92,0.1,104.82,97.07,2,41607,18601.738,10592.662,157.516,0.74,0.63,0.73
Merge,1024,100m,1,UseParallelGC,0.3927474836,0,10,1,1,1,2409.022409,0,99.5,11.927,1226,28.295,31.985,0.00174,0.00141,0.13842,0.00173,0.0982,64.33,0.2,64.13,98.2,2,37010,19834.531,18458.999,12.192,0.54,0.6,0.67
Merge,1024,100m,1,UseG1GC,0.4082445277,0,8,1,1,1,2313.491231,0,100,NA,n.a.,34.046,52.981,0.00194,0.00065,0.03347,0.00194,n.a.,41.75,0,41.75,98.83,0,21472,19060.51,27248.97,n.a.,0.79,0.65,0.65
Merge,1024,100m,1,UseConcMarkSweepGC,0.3936801166,0,10,1,1,1,2396.40902,0,96.688,NA,n.a.,27.024,26.684,0.00136,0.001,0.0213,0.00136,n.a.,60.17,0,60.17,98.32,0,44123,19727.029,19565.672,n.a.,0.58,0.74,0.77
Merge,1024,200m,1000,UseSerialGC,120.9250381,0,3700,175,253,681,7974.282642,3.871051564,193.375,56.146,120.807,97.074,53.344,0.00577,0.00332,0.13015,0.00572,0.10452,403.91,3.14,400.77,88.72,30,70008,62633.615,9318.158,1155.784,10.47,10.52,10.62
Merge,1024,200m,1000,UseParallelGC,121.8719529,0,4300,159,182,372.99,7951.339292,4.009781151,199.5,57.489,75.335,95.988,64.248,0.00362,0.00241,0.18311,0.00351,0.06149,210.22,6.89,203.33,94.13,112,57974,62553.879,18318.278,1225.253,12.37,12.36,12.57
Merge,1024,200m,1000,UseG1GC,126.9744701,0,3894,171,202,269,7603.551002,4.113571877,200,NA,n.a.,80.002,94.986,0.00505,0.00066,0.04061,0.00505,n.a.,189.13,0,189.13,94.72,0,37485,59654.885,18825.763,n.a.,14.2,12.99,12.57
Merge,1024,200m,1000,UseConcMarkSweepGC,123.369985,0,3811,184,240,588.99,7870.908808,4.179209117,193.375,56.538,106.594,88.36,53.194,0.00384,0.00125,0.14942,0.00382,0.13468,266.6,1.62,264.98,92.55,12,69347,61831.999,13921.187,791.439,14.62,13.58,12.92
Merge,1024,200m,500,UseSerialGC,64.4648069,0,1790,81,93,122,7751.408048,0,193.375,43.699,110.431,91.963,53.359,0.0047,0.00341,0.13046,0.00469,0.09674,335.25,1.26,333.99,90.64,13,71257,63735.389,11384.276,1141.489,10.39,10.61,10.72
Merge,1024,200m,500,UseParallelGC,64.07381744,0,2120,80,92,127,7798.810233,0,199.5,45.649,87.339,90.432,64.519,0.00312,0.00229,0.16706,0.00307,0.05813,185.19,3.2,181.99,94.83,55,59214,64097.422,20992.503,1502.57,12.09,11.69,11.34
Merge,1024,200m,500,UseG1GC,65.18703572,0,1457,81,95,121,7665.619586,0,200,NA,n.a.,75.284,100.952,0.00418,0.00074,0.02693,0.00418,n.a.,155.78,0,155.78,95.65,0,37233,62976.88,24127.828,n.a.,11.93,13.5,13.87
Merge,1024,200m,500,UseConcMarkSweepGC,65.41698152,0,2860,82,95,108,7638.539222,0,193.375,47.208,87.164,85.003,53.297,0.00308,0.0012,0.13655,0.00308,0.1343,216.63,0.27,216.36,93.95,2,70322,62805.49,17322.773,649.009,11.81,11.16,11.22
Merge,1024,200m,200,UseSerialGC,25.18619026,0,709,40,50,69.99,7930.555244,0,193.375,34.923,79.633,88.241,53.369,0.00391,0.00296,0.10902,0.0039,0.08289,283.95,0.5,283.45,92.07,6,72588,64921.443,13667.185,960.736,10.71,10.38,10.19
Merge,1024,200m,200,UseParallelGC,24.61217257,0,1106,35,49,278.58,8115.425549,0,199.5,39.572,88.397,88.392,64.896,0.00281,0.00217,0.1777,0.00279,0.05972,172.93,1.79,171.13,95.17,30,61403,66813.75,23284.872,1480.301,10.17,10.91,10.82
Merge,1024,200m,200,UseG1GC,25.50655456,0,605,37,46,77.99,7831.198399,0,200,NA,n.a.,70.901,105.713,0.0033,0.00072,0.02903,0.0033,n.a.,119.98,0,119.98,96.65,0,36383,64443.799,32056.557,n.a.,10.36,11.31,11.71
Merge,1024,200m,200,UseConcMarkSweepGC,24.85557283,0,852,37,51,97,8036.484266,0,193.375,NA,n.a.,81.844,53.358,0.00237,0.00107,0.03528,0.00237,n.a.,174.62,0,174.62,95.12,0,73816,65996.834,22555.914,n.a.,10.94,9.93,9.7
Merge,1024,200m,100,UseSerialGC,12.56135608,0,309,21,32,62,7940.933643,0,193.375,25.591,74.435,84.125,53.37,0.00339,0.00268,0.10216,0.00338,0.07582,248.22,0.38,247.84,93.07,5,73295,65556.102,15783.551,981.776,9.43,9.49,9.47
Merge,1024,200m,100,UseParallelGC,12.18011669,0,342,21,28,52,8189.503332,0,199.5,28.182,96.849,82.311,65.324,0.00247,0.00198,0.14356,0.00246,0.05457,152.52,1.09,151.43,95.74,20,61665,67529.119,26600.962,1774.87,10.19,9.74,9.68
Merge,1024,200m,100,UseG1GC,12.63494647,0,347,22,32,62,7895.532284,0,200,NA,n.a.,58.393,113.874,0.0029,0.00068,0.02954,0.0029,n.a.,99.08,0,99.08,97.23,0,34145,65147.918,39241.643,n.a.,12.26,11.6,11.39
Merge,1024,200m,100,UseConcMarkSweepGC,12.61942824,0,313,20,28,78,7905.381187,0,193.375,NA,n.a.,74.886,53.362,0.00215,0.00097,0.03763,0.00215,n.a.,156.13,0,156.13,95.64,0,72722,65027.317,24854.296,n.a.,9.02,9.37,9.53
Merge,1024,200m,50,UseSerialGC,6.337921683,0,221,12,18,43,7851.457317,0,193.375,13.971,35.244,62.31,53.374,0.00338,0.00291,0.05789,0.00338,0.04597,245.32,0.09,245.23,93.15,2,72556,64892.28,15791.679,766.708,10.33,9.62,9.37
Merge,1024,200m,50,UseParallelGC,6.202654696,0,246,12,17,43,8023.690646,0,199.5,22.62,97.223,79.245,65.411,0.0023,0.00183,0.13461,0.00229,0.05343,138.81,0.91,137.91,96.12,17,60280,66083.271,28591.616,1819.668,10.82,9.47,9.17
Merge,1024,200m,50,UseG1GC,6.50107701,0,241,11,18,46,7660.592253,0,200,NA,n.a.,57.324,114.464,0.0026,0.00067,0.02915,0.0026,n.a.,85.85,0,85.85,97.6,0,32992,63271.909,43989.086,n.a.,11.57,11.3,11.17
Merge,1024,200m,50,UseConcMarkSweepGC,6.390006443,0,210,11,17,45,7789.314828,0,193.375,NA,n.a.,71.549,53.364,0.00188,0.00101,0.03242,0.00188,n.a.,134.95,0,134.95,96.23,0,71707,64119.625,28356.107,n.a.,9.2,9.19,9.19
Merge,1024,200m,1,UseSerialGC,0.394834344,0,7,1,1,1,2382.207849,0,193.375,12.382,11.906,25.968,53.374,0.00291,0.00268,0.06072,0.00291,0.04227,64.01,0.08,63.92,98.21,2,21999,19674.633,18368.981,281.648,0.83,0.72,0.82
Merge,1024,200m,1,UseParallelGC,0.3875938523,0,6,1,1,1,2440.138694,0,199.5,12.002,954.5,26.155,65.441,0.00184,0.00169,0.13612,0.00183,0.09166,33.85,0.18,33.67,99.05,2,18416,20193.648,35796.101,10.169,0.72,0.68,0.7
Merge,1024,200m,1,UseG1GC,0.4045901028,0,7,1,1,1,2335.781562,0,200,NA,n.a.,34.968,118.908,0.00201,0.00068,0.0401,0.00201,n.a.,19.41,0,19.41,99.46,0,9664,19254.131,59189.406,n.a.,0.59,0.64,0.64
Merge,1024,200m,1,UseConcMarkSweepGC,0.393565503,0,10,1,1,1,2400.905837,0,193.375,NA,n.a.,26.124,53.362,0.00167,0.00115,0.01988,0.00167,n.a.,37.05,0,37.05,98.97,0,22126,19784.405,31869.087,n.a.,0.8,0.72,0.72
Merge,1024,500m,1000,UseSerialGC,111.9151561,0,5105,158,211,438.99,8462.152722,2.651231549,483.375,56,326.615,198.611,133.31,0.00642,0.00374,0.18574,0.00638,0.1502,194,1.35,192.64,94.58,9,30207,67531.801,20903.39,2174.491,12.46,13.23,13.28
Merge,1024,500m,1000,UseParallelGC,111.5103025,0,3521,140,158,211.99,8578.834323,3.487778424,499,55.873,238.232,198.6,164.088,0.00416,0.00257,0.18153,0.00413,0.06939,102.65,0.83,101.82,97.13,12,24676,67900.905,39766.265,3433.32,14.6,14.54,14.6
Merge,1024,500m,1000,UseG1GC,118.881009,0,4907,151,175,322.99,8118.843754,2.883801803,500,NA,n.a.,139.032,281.955,0.00603,0.00085,0.0399,0.00603,n.a.,82.75,0,82.75,97.69,0,13734,64883.56,46794.586,n.a.,17.14,16.3,15.77
Merge,1024,500m,1000,UseConcMarkSweepGC,115.5223653,0,4085,176,310.95,1076,8294.47618,3.73446997,483.375,NA,n.a.,181.778,133.224,0.00396,0.00154,0.05373,0.00396,n.a.,116.35,0,116.35,96.75,0,29357,65541.508,33614.806,n.a.,15.73,14.66,14.97
Merge,1024,500m,500,UseSerialGC,62.0166031,0,939,76,86,109,8057.221725,0,483.375,40.844,274.445,186.965,133.343,0.00524,0.00403,0.18548,0.00522,0.13254,155.05,0.66,154.38,95.67,5,29581,66122.091,25549.525,2070.582,15.34,14.25,14.03
Merge,1024,500m,500,UseParallelGC,60.00672187,0,1595,73,84,110,8326.760645,0,499,38.551,203.713,183.126,164.245,0.00372,0.00251,0.20092,0.0037,0.07935,92.68,0.56,92.13,97.41,7,24885,68518.359,44365.326,2567.265,13.21,15.09,15.4
Merge,1024,500m,500,UseG1GC,61.19127613,0,1071,78,93,167,8165.771735,0,500,NA,n.a.,74.338,297.778,0.00486,0.00095,0.04898,0.00486,n.a.,65.32,0,65.32,98.18,0,13449,67107.766,61313.074,n.a.,15.81,16.58,16.75
Merge,1024,500m,500,UseConcMarkSweepGC,60.14619356,0,1773,79,93,135.99,8307.35793,0,483.375,NA,n.a.,178.891,133.295,0.00347,0.00127,0.05921,0.00347,n.a.,105.74,0,105.74,97.05,0,30443,68003.887,38377.557,n.a.,15.96,15.18,14.73
Merge,1024,500m,200,UseSerialGC,23.07103243,0,557,33,41,76,8656.070184,0,483.375,27.736,145.376,171.029,133.358,0.00446,0.00346,0.18542,0.00445,0.09529,141.38,0.29,141.1,96.05,3,31717,70879.647,29977.037,1525.556,13.61,13.12,13.12
Merge,1024,500m,200,UseParallelGC,23.81260246,0,673,37,45,89,8388.067766,0,499.5,27.289,148.647,164.328,164.389,0.00332,0.00228,0.12611,0.00331,0.06928,83.2,0.28,82.92,97.68,4,25047,68996.886,49654.261,2145.54,13.86,14.22,14.07
Merge,1024,500m,200,UseG1GC,25.04326266,0,655,37,44,79,7976.04812,0,500,NA,n.a.,62.155,298.605,0.00395,0.00113,0.04371,0.00395,n.a.,51.88,0,51.88,98.55,0,13127,65681.054,75549.633,n.a.,14.59,15.08,15.36
Merge,1024,500m,200,UseConcMarkSweepGC,24.21422931,0,619,38,47,80,8248.567818,0,483.375,NA,n.a.,155.801,133.338,0.00354,0.00192,0.03908,0.00354,n.a.,107.44,0,107.44,97,0,30320,67753.009,37627.038,n.a.,12.65,12.2,12.6
Merge,1024,500m,100,UseSerialGC,11.71728218,0,317,19,29,98.99,8512.155032,0,483.375,12.322,8453.5,42.593,133.373,0.00409,0.00339,0.05575,0.00409,0.03893,128.19,0.08,128.11,96.42,2,31350,70073.781,32637.467,212.048,13.86,13.05,12.77
Merge,1024,500m,100,UseParallelGC,11.70839898,0,1016,20,27,53,8519.105467,0,499,12.248,727.5,98.6,164.431,0.00273,0.00231,0.10021,0.00273,0.06689,69.58,0.13,69.44,98.06,2,25445,70118.196,60251.459,10.621,11.17,11.81,12.11
Merge,1024,500m,100,UseG1GC,12.5083174,0,366,21,29,76.99,7974.669489,0,500,NA,n.a.,45.38,298.809,0.00337,0.00102,0.04382,0.00337,n.a.,44.09,0,44.09,98.77,0,13101,65595.356,88788.467,n.a.,15.62,14.3,14.08
Merge,1024,500m,100,UseConcMarkSweepGC,11.94806178,0,323,19,28,62,8346.264036,0,483.375,NA,n.a.,150.191,133.346,0.0029,0.00197,0.04187,0.0029,n.a.,89.94,0,89.94,97.49,0,30974,69214.071,45923.861,n.a.,11.09,11.09,11.59
Merge,1024,500m,50,UseSerialGC,5.996109964,0,245,10,16,38,8301.553135,0,483.375,12.47,12.087,33.29,133.374,0.00374,0.00327,0.06575,0.00374,0.04327,114.71,0.09,114.62,96.8,2,30645,68490.823,35657.526,279.351,10.15,10.64,10.68
Merge,1024,500m,50,UseParallelGC,5.911811768,0,285,10,18,41,8412.859225,0,499.5,12.025,691,75.308,164.441,0.00248,0.00207,0.11995,0.00247,0.08287,62.22,0.17,62.05,98.26,2,25115,69209.936,66554.938,8338.573,11.76,11.66,11.37
Merge,1024,500m,50,UseG1GC,6.130561476,0,276,10,15,36,8114.826381,0,500,NA,n.a.,36.278,298.825,0.00298,0.00107,0.03067,0.00298,n.a.,39.72,0,39.72,98.89,0,13316,66671.616,100189.526,n.a.,11.67,12.12,12.3
Merge,1024,500m,50,UseConcMarkSweepGC,6.116167615,0,226,10,18,57,8131.178848,0,483.375,NA,n.a.,53.978,133.363,0.00284,0.00234,0.03667,0.00284,n.a.,85.05,0,85.05,97.62,0,29927,66881.524,46925.501,n.a.,10.53,9.38,9.53
Merge,1024,500m,1,UseSerialGC,0.385499774,0,6,1,1,1,2446.077812,0,483.375,17.782,67.361,30.857,133.372,0.00301,0.00275,0.07841,0.003,0.05985,27.15,0.12,27.03,99.24,2,9016,20153.625,44488.379,1125.456,0.57,0.61,0.8
Merge,1024,500m,1,UseParallelGC,0.3879305164,0,8,1,1,1,2430.309389,0,499.5,12.048,584,26.227,165.291,0.00185,0.00171,0.10298,0.00183,0.06665,13.3,0.13,13.17,99.63,2,7205,19957.236,90437.357,8761.928,0.59,0.65,0.7
Merge,1024,500m,1,UseG1GC,0.4017334423,0,6,1,1,1,2353.089558,0,500,NA,n.a.,29.929,298.405,0.00231,0.00076,0.03952,0.00231,n.a.,8.97,0,8.97,99.75,0,3881,19408.034,129155.665,n.a.,0.67,0.66,0.66
Merge,1024,500m,1,UseConcMarkSweepGC,0.3880395845,0,8,1,1,1,2430.205014,0,483.375,NA,n.a.,22.619,133.343,0.0028,0.00237,0.03096,0.0028,n.a.,25.05,0,25.05,99.3,0,8961,20024.6,47695.709,n.a.,0.41,0.64,0.7
Merge,1024,1g,1000,UseSerialGC,113.037363,0,3465,150,183,238,8440.121708,3.828218747,989.875,21.735,214.912,165.587,273.045,0.00699,0.00539,0.09886,0.00698,0.08639,101.95,0.17,101.77,97.15,2,14586,66757.958,39131.834,2487.557,15.37,17.01,17.17
Merge,1024,1g,1000,UseParallelGC,106.0154088,0,3973,154,209,347,8994.476936,3.267755097,1022,13.143,679.5,237.786,335.96,0.00507,0.00382,0.11489,0.00506,0.0818,64.21,0.16,64.05,98.21,2,12655,71261.057,66379.709,8306.567,16.47,18.43,18.08
Merge,1024,1g,1000,UseG1GC,112.2190656,0,3908,150,174,281.99,8511.818258,3.35030796,1024,NA,n.a.,248.775,601.982,0.00678,0.0011,0.05077,0.00678,n.a.,45.61,0,45.61,98.73,0,6727,67855.199,88792.182,n.a.,20.27,19.44,18.77
Merge,1024,1g,1000,UseConcMarkSweepGC,112.0914798,0,3808,152,183,371.98,8555.082553,3.742677124,990.75,NA,n.a.,332.557,265.98,0.00538,0.00179,0.0725,0.00538,n.a.,81.25,0,81.25,97.73,0,15107,67345.798,49455.66,n.a.,18.69,18.3,18.33
Merge,1024,1g,500,UseSerialGC,58.99378376,0,802,81,101,403,8469.379641,0,989.875,22.204,212.447,72.865,273.058,0.00593,0.00502,0.09797,0.00592,0.08084,90.05,0.16,89.89,97.48,2,15178,69472.342,46107.179,2627.84,18.49,17.54,17.36
Merge,1024,1g,500,UseParallelGC,58.75342991,0,856,74,87,120.99,8504.35034,0,1022.5,13.022,664.5,123.157,337.574,0.00387,0.00313,0.09411,0.00386,0.07155,47.35,0.14,47.2,98.68,2,12241,69260.728,87538.765,9287.601,18.18,18.42,18.68
Merge,1024,1g,500,UseG1GC,60.0112011,0,1071,79,94,129,8326.189944,0,1024,NA,n.a.,63.139,611.032,0.0056,0.00165,0.0534,0.0056,n.a.,37.25,0,37.25,98.96,0,6647,68057.409,109028.991,n.a.,18.88,19.61,19.92
